Date,Machine ID,Shift,Planned Time (min),Downtime (min),Total Parts Produced,Defective Parts,Ideal Cycle Time (min/unit),Error Code,Operator ID
2026-04-26,Assembly_Line_18,Morning,480.0,0.0,286.0,2.0,1.56,DT-00,OP-080
2026-06-20,CNC_Milling_19,Afternoon,480.0,0.0,242.0,6.0,1.93,DT-00,OP-084
2026-06-26,Assembly_Line_7,Morning,480.0,0.0,380.0,5.0,1.25,DT-00,OP-106
2026-05-06,Assembly_Line_4,Afternoon,480.0,0.0,353.0,2.0,1.34,DT-00,OP-013
2026-07-02,Press_Line_20,Afternoon,480.0,0.0,461.0,3.0,1.0,DT-00,OP-062
2026-05-15,Assembly_Line_15,Morning,480.0,0.0,304.0,2.0,1.52,DT-00,OP-036
2026-05-26,Assembly_Line_19,Afternoon,480.0,0.0,350.0,2.0,1.28,DT-00,OP-085
2026-06-09,CNC_Milling_10,Afternoon,480.0,0.0,251.0,3.0,1.8,DT-00,OP-073
2026-07-02,Press_Line_6,Morning,480.0,0.0,370.0,1.0,1.27,DT-00,OP-011
2026-05-21,CNC_Milling_9,Night,480.0,0.0,242.0,3.0,1.92,DT-00,OP-028
2026-06-21,Press_Line_8,Afternoon,480.0,0.0,439.0,9.0,1.03,DT-00,OP-063
2026-06-23,Assembly_Line_3,Afternoon,480.0,0.0,348.0,7.0,1.31,DT-00,OP-001
2026-06-19,Assembly_Line_8,Afternoon,480.0,0.0,340.0,7.0,1.34,DT-00,OP-065
2026-06-09,Press_Line_19,Morning,480.0,0.0,362.0,2.0,1.32,DT-00,OP-080
2026-07-01,CNC_Milling_6,Night,480.0,0.0,284.0,6.0,1.67,DT-00,OP-029
2026-05-29,Assembly_Line_10,Morning,480.0,0.0,337.0,6.0,1.38,DT-00,OP-025
2026-06-15,CNC_Milling_9,Morning,480.0,0.0,246.0,1.0,1.92,DT-00,OP-111
2026-04-28,CNC_Milling_20,Night,480.0,0.0,256.0,4.0,1.79,DT-00,OP-102
2026-06-12,CNC_Milling_9,Night,480.0,0.0,233.0,3.0,1.92,DT-00,OP-037
2026-07-03,Assembly_Line_16,Morning,480.0,0.0,309.0,2.0,1.5,DT-00,OP-045
2026-07-13,Assembly_Line_19,Night,480.0,0.0,365.0,6.0,1.28,DT-00,OP-003
2026-05-04,Press_Line_10,Morning,480.0,0.0,467.0,8.0,1.01,DT-00,OP-070
2026-06-23,Press_Line_3,Night,480.0,0.0,424.0,2.0,1.11,DT-00,OP-049
2026-06-12,Press_Line_3,Afternoon,480.0,0.0,422.0,12.0,1.11,DT-00,OP-079
2026-06-16,Assembly_Line_18,Morning,480.0,0.0,306.0,9.0,1.56,DT-00,OP-060
2026-05-23,Assembly_Line_10,Afternoon,480.0,0.0,331.0,2.0,1.38,DT-00,OP-026
2026-07-03,Press_Line_9,Afternoon,480.0,0.0,393.0,5.0,1.17,DT-00,OP-120
2026-06-21,Press_Line_10,Afternoon,480.0,0.0,471.0,12.0,1.01,DT-00,OP-114
2026-05-31,Assembly_Line_20,Morning,480.0,0.0,328.0,4.0,1.39,DT-00,OP-050
2026-04-27,CNC_Milling_4,Morning,480.0,0.0,302.0,8.0,1.58,DT-00,OP-084
2026-05-29,Assembly_Line_11,Morning,480.0,0.0,325.0,8.0,1.39,DT-00,OP-090
2026-05-04,Assembly_Line_9,Night,480.0,0.0,306.0,8.0,1.52,DT-00,OP-003
2026-05-19,Press_Line_14,Morning,480.0,0.0,434.0,7.0,1.08,DT-00,OP-015
2026-05-23,Press_Line_16,Afternoon,480.0,0.0,369.0,7.0,1.22,DT-00,OP-080
2026-06-29,Press_Line_16,Night,480.0,0.0,375.0,7.0,1.22,DT-00,OP-031
2026-06-03,Press_Line_17,Night,480.0,0.0,432.0,5.0,1.09,DT-00,OP-094
2026-06-25,CNC_Milling_2,Night,480.0,0.0,254.0,4.0,1.85,DT-00,OP-090
2026-06-25,CNC_Milling_11,Afternoon,480.0,0.0,245.0,2.0,1.9,DT-00,OP-111
2026-04-23,Assembly_Line_16,Night,480.0,0.0,297.0,4.0,1.5,DT-00,OP-114
2026-06-19,CNC_Milling_4,Night,480.0,0.0,281.0,4.0,1.58,DT-00,OP-056
2026-07-03,Assembly_Line_13,Morning,480.0,0.0,341.0,1.0,1.33,DT-00,OP-085
2026-04-26,Assembly_Line_3,Night,480.0,0.0,352.0,8.0,1.31,DT-00,OP-021
2026-07-08,CNC_Milling_4,Afternoon,480.0,0.0,293.0,6.0,1.58,DT-00,OP-087
2026-06-13,CNC_Milling_4,Afternoon,480.0,0.0,281.0,2.0,1.58,DT-00,OP-047
2026-06-06,CNC_Milling_1,Night,480.0,0.0,251.0,1.0,1.9,DT-00,OP-024
2026-06-13,Press_Line_12,Night,480.0,0.0,370.0,8.0,1.2,DT-00,OP-109
2026-05-02,Press_Line_13,Morning,480.0,0.0,456.0,6.0,1.01,DT-00,OP-074
2026-06-03,CNC_Milling_10,Night,480.0,0.0,264.0,1.0,1.8,DT-00,OP-051
2026-05-02,CNC_Milling_14,Morning,480.0,0.0,225.0,6.0,1.99,DT-00,OP-029
2026-04-24,Press_Line_11,Afternoon,480.0,0.0,421.0,5.0,1.09,DT-00,OP-019
2026-05-27,Assembly_Line_16,Night,480.0,0.0,319.0,4.0,1.5,DT-00,OP-052
2026-05-03,Assembly_Line_9,Afternoon,480.0,0.0,293.0,3.0,1.52,DT-00,OP-016
2026-05-21,CNC_Milling_9,Morning,480.0,0.0,231.0,7.0,1.92,DT-00,OP-111
2026-05-27,Press_Line_13,Morning,480.0,0.0,456.0,7.0,1.01,DT-00,OP-040
2026-06-01,Press_Line_4,Morning,480.0,0.0,426.0,11.0,1.09,DT-00,OP-087
2026-06-16,Press_Line_19,Night,480.0,0.0,337.0,2.0,1.32,DT-00,OP-034
2026-06-02,Assembly_Line_9,Afternoon,480.0,0.0,300.0,5.0,1.52,DT-00,OP-025
2026-06-02,CNC_Milling_16,Afternoon,480.0,0.0,258.0,6.0,1.78,DT-00,OP-036
2026-07-05,Assembly_Line_4,Night,480.0,0.0,357.0,5.0,1.34,DT-00,OP-102
2026-05-25,CNC_Milling_18,Afternoon,480.0,0.0,254.0,4.0,1.81,DT-00,OP-073
2026-05-25,CNC_Milling_11,Morning,480.0,0.0,246.0,7.0,1.9,DT-00,OP-075
2026-07-05,Assembly_Line_10,Afternoon,480.0,0.0,338.0,1.0,1.38,DT-00,OP-090
2026-05-01,Press_Line_13,Morning,480.0,0.0,453.0,6.0,1.01,DT-00,OP-027
2026-06-14,Assembly_Line_19,Night,480.0,0.0,355.0,8.0,1.28,DT-00,OP-093
2026-07-13,Assembly_Line_2,Night,480.0,0.0,377.0,11.0,1.22,DT-00,OP-036
2026-06-18,CNC_Milling_1,Afternoon,480.0,0.0,251.0,6.0,1.9,DT-00,OP-036
2026-05-05,Press_Line_19,Morning,480.0,0.0,355.0,4.0,1.32,DT-00,OP-057
2026-07-09,Press_Line_17,Night,480.0,0.0,412.0,7.0,1.09,DT-00,OP-120
2026-06-27,Assembly_Line_5,Afternoon,480.0,0.0,375.0,7.0,1.24,DT-00,OP-032
2026-04-23,Assembly_Line_3,Night,480.0,0.0,343.0,2.0,1.31,DT-00,OP-043
2026-06-08,Assembly_Line_2,Afternoon,480.0,0.0,368.0,11.0,1.22,DT-00,OP-042
2026-04-21,Assembly_Line_19,Morning,480.0,0.0,370.0,10.0,1.28,DT-00,OP-005
2026-06-06,Assembly_Line_11,Afternoon,480.0,0.0,338.0,9.0,1.39,DT-00,OP-038
2026-07-08,CNC_Milling_15,Night,480.0,0.0,282.0,7.0,1.69,DT-00,OP-060
2026-05-21,Press_Line_13,Morning,480.0,0.0,465.0,9.0,1.01,DT-00,OP-092
2026-05-10,Press_Line_1,Night,480.0,0.0,359.0,7.0,1.26,DT-00,OP-025
2026-04-29,Press_Line_12,Morning,480.0,0.0,397.0,1.0,1.2,DT-00,OP-050
2026-07-09,CNC_Milling_4,Night,480.0,0.0,295.0,4.0,1.58,DT-00,OP-021
2026-05-24,CNC_Milling_4,Night,480.0,0.0,302.0,5.0,1.58,DT-00,OP-059
2026-06-23,Assembly_Line_6,Afternoon,480.0,0.0,350.0,1.0,1.32,DT-00,OP-071
2026-06-20,Press_Line_13,Night,480.0,0.0,443.0,11.0,1.01,DT-00,OP-057
2026-04-24,CNC_Milling_10,Morning,480.0,0.0,255.0,1.0,1.8,DT-00,OP-060
2026-06-30,Press_Line_5,Morning,480.0,0.0,363.0,6.0,1.29,DT-00,OP-008
2026-04-25,Assembly_Line_20,Afternoon,480.0,0.0,328.0,8.0,1.39,DT-00,OP-099
2026-05-09,CNC_Milling_15,Afternoon,480.0,0.0,277.0,2.0,1.69,DT-00,OP-001
2026-05-18,CNC_Milling_10,Afternoon,480.0,0.0,249.0,7.0,1.8,DT-00,OP-098
2026-05-01,Press_Line_3,Night,480.0,0.0,424.0,11.0,1.11,DT-00,OP-003
2026-05-17,Press_Line_14,Morning,480.0,0.0,410.0,8.0,1.08,DT-00,OP-091
2026-04-23,Press_Line_16,Night,480.0,0.0,375.0,6.0,1.22,DT-00,OP-097
2026-06-22,Press_Line_15,Afternoon,480.0,0.0,352.0,10.0,1.26,DT-00,OP-113
2026-05-09,Assembly_Line_1,Night,480.0,0.0,297.0,9.0,1.55,DT-00,OP-083
2026-07-11,CNC_Milling_5,Night,480.0,0.0,231.0,1.0,1.98,DT-00,OP-049
2026-05-10,Assembly_Line_9,Night,480.0,0.0,311.0,3.0,1.52,DT-00,OP-091
2026-05-04,CNC_Milling_5,Morning,480.0,0.0,229.0,1.0,1.98,DT-00,OP-058
2026-07-03,Press_Line_3,Morning,480.0,0.0,424.0,9.0,1.11,DT-00,OP-072
2026-06-01,Press_Line_20,Afternoon,480.0,0.0,475.0,7.0,1.0,DT-00,OP-103
2026-05-15,Assembly_Line_8,Morning,480.0,0.0,345.0,6.0,1.34,DT-00,OP-093
2026-06-09,Press_Line_19,Morning,480.0,0.0,341.0,6.0,1.32,DT-00,OP-032
2026-07-08,Assembly_Line_8,Afternoon,480.0,0.0,350.0,4.0,1.34,DT-00,OP-018
2026-06-26,CNC_Milling_7,Morning,480.0,0.0,302.0,5.0,1.55,DT-00,OP-037
2026-05-17,Press_Line_13,Night,480.0,0.0,468.0,4.0,1.01,DT-00,OP-051
2026-04-27,CNC_Milling_4,Afternoon,480.0,0.0,285.0,6.0,1.58,DT-00,OP-039
2026-06-16,Press_Line_4,Night,480.0,0.0,411.0,7.0,1.09,DT-00,OP-056
2026-06-11,Press_Line_15,Morning,480.0,0.0,373.0,11.0,1.26,DT-00,OP-051
2026-05-28,Press_Line_2,Night,480.0,0.0,474.0,7.0,1.01,DT-00,OP-046
2026-06-26,CNC_Milling_5,Afternoon,480.0,0.0,234.0,3.0,1.98,DT-00,OP-099
2026-07-07,Press_Line_10,Night,480.0,0.0,450.0,2.0,1.01,DT-00,OP-040
2026-06-12,CNC_Milling_4,Afternoon,480.0,0.0,281.0,4.0,1.58,DT-00,OP-072
2026-06-27,CNC_Milling_13,Afternoon,480.0,0.0,251.0,4.0,1.77,DT-00,OP-077
2026-05-25,Press_Line_18,Afternoon,480.0,0.0,361.0,4.0,1.24,DT-00,OP-039
2026-06-17,Assembly_Line_11,Morning,480.0,0.0,343.0,8.0,1.39,DT-00,OP-064
2026-07-02,CNC_Milling_20,Morning,480.0,0.0,249.0,1.0,1.79,DT-00,OP-051
2026-05-29,Assembly_Line_14,Night,480.0,0.0,284.0,4.0,1.67,DT-00,OP-056
2026-07-09,CNC_Milling_19,Morning,480.0,0.0,240.0,5.0,1.93,DT-00,OP-062
2026-05-18,CNC_Milling_1,Afternoon,480.0,0.0,248.0,3.0,1.9,DT-00,OP-120
2026-06-15,Assembly_Line_6,Morning,480.0,0.0,343.0,7.0,1.32,DT-00,OP-105
2026-06-08,Assembly_Line_4,Afternoon,480.0,0.0,338.0,3.0,1.34,DT-00,OP-020
2026-06-10,Assembly_Line_11,Afternoon,480.0,0.0,345.0,5.0,1.39,DT-00,OP-052
2026-06-24,CNC_Milling_13,Night,480.0,0.0,250.0,7.0,1.77,DT-00,OP-090
2026-05-08,Assembly_Line_2,Night,480.0,0.0,392.0,8.0,1.22,DT-00,OP-052
2026-05-29,Assembly_Line_11,Afternoon,480.0,0.0,320.0,3.0,1.39,DT-00,OP-096
2026-07-12,CNC_Milling_18,Night,480.0,0.0,251.0,1.0,1.81,DT-00,OP-014
2026-05-24,CNC_Milling_7,Morning,480.0,0.0,308.0,2.0,1.55,DT-00,OP-040
2026-05-30,CNC_Milling_10,Morning,480.0,0.0,252.0,1.0,1.8,DT-00,OP-093
2026-07-15,CNC_Milling_9,Afternoon,480.0,0.0,230.0,5.0,1.92,DT-00,OP-003
2026-05-09,CNC_Milling_16,Morning,480.0,0.0,257.0,4.0,1.78,DT-00,OP-103
2026-06-07,Assembly_Line_1,Morning,480.0,0.0,301.0,4.0,1.55,DT-00,OP-095
2026-07-04,Assembly_Line_17,Morning,480.0,0.0,355.0,1.0,1.29,DT-00,OP-028
2026-05-10,CNC_Milling_4,Afternoon,480.0,0.0,282.0,6.0,1.58,DT-00,OP-063
2026-04-27,Assembly_Line_4,Morning,480.0,0.0,336.0,2.0,1.34,DT-00,OP-048
2026-07-14,Press_Line_10,Night,480.0,0.0,459.0,8.0,1.01,DT-00,OP-055
2026-05-10,CNC_Milling_12,Night,480.0,0.0,256.0,7.0,1.86,DT-00,OP-023
2026-06-27,Press_Line_11,Afternoon,480.0,0.0,411.0,11.0,1.09,DT-00,OP-080
2026-06-20,Assembly_Line_2,Afternoon,480.0,0.0,377.0,8.0,1.22,DT-00,OP-057
2026-05-15,CNC_Milling_15,Afternoon,480.0,0.0,271.0,6.0,1.69,DT-00,OP-099
2026-06-19,CNC_Milling_16,Night,480.0,0.0,250.0,6.0,1.78,DT-00,OP-106
2026-07-09,Assembly_Line_9,Morning,480.0,0.0,315.0,5.0,1.52,DT-00,OP-045
2026-05-24,Press_Line_19,Night,480.0,0.0,359.0,11.0,1.32,DT-00,OP-087
2026-05-05,CNC_Milling_17,Night,480.0,0.0,239.0,4.0,1.91,DT-00,OP-082
2026-07-07,Assembly_Line_3,Night,480.0,0.0,338.0,6.0,1.31,DT-00,OP-028
2026-06-10,Assembly_Line_13,Morning,480.0,0.0,341.0,3.0,1.33,DT-00,OP-071
2026-06-03,Assembly_Line_3,Night,480.0,0.0,348.0,4.0,1.31,DT-00,OP-090
2026-05-16,CNC_Milling_8,Night,480.0,0.0,287.0,2.0,1.55,DT-00,OP-010
2026-05-03,CNC_Milling_18,Morning,480.0,0.0,253.0,1.0,1.81,DT-00,OP-044
2026-04-30,Press_Line_7,Afternoon,480.0,0.0,333.0,4.0,1.36,DT-00,OP-105
2026-05-04,Assembly_Line_2,Night,480.0,0.0,378.0,1.0,1.22,DT-00,OP-084
2026-07-13,CNC_Milling_9,Morning,480.0,0.0,232.0,5.0,1.92,DT-00,OP-076
2026-06-05,CNC_Milling_3,Afternoon,480.0,0.0,267.0,3.0,1.67,DT-00,OP-011
2026-07-10,Assembly_Line_17,Afternoon,480.0,0.0,360.0,3.0,1.29,DT-00,OP-051
2026-06-16,Assembly_Line_10,Morning,480.0,0.0,321.0,3.0,1.38,DT-00,OP-006
2026-04-24,Assembly_Line_11,Afternoon,480.0,0.0,335.0,5.0,1.39,DT-00,OP-054
2026-06-10,Assembly_Line_5,Afternoon,480.0,0.0,372.0,7.0,1.24,DT-00,OP-036
2026-04-27,Press_Line_20,Morning,480.0,0.0,449.0,11.0,1.0,DT-00,OP-069
2026-06-11,Assembly_Line_7,Morning,480.0,0.0,355.0,5.0,1.25,DT-00,OP-059
2026-07-04,CNC_Milling_19,Morning,480.0,0.0,243.0,6.0,1.93,DT-00,OP-016
2026-05-20,Press_Line_11,Afternoon,480.0,0.0,432.0,4.0,1.09,DT-00,OP-114
2026-05-02,Assembly_Line_10,Morning,480.0,0.0,331.0,6.0,1.38,DT-00,OP-034
2026-06-29,Assembly_Line_1,Morning,480.0,0.0,297.0,1.0,1.55,DT-00,OP-110
2026-06-28,Press_Line_11,Afternoon,480.0,0.0,432.0,12.0,1.09,DT-00,OP-087
2026-05-01,Press_Line_15,Night,480.0,0.0,351.0,9.0,1.26,DT-00,OP-032
2026-04-22,CNC_Milling_11,Afternoon,480.0,0.0,235.0,7.0,1.9,DT-00,OP-110
2026-05-25,Assembly_Line_8,Night,480.0,0.0,340.0,10.0,1.34,DT-00,OP-099
2026-05-03,Press_Line_16,Afternoon,480.0,0.0,371.0,9.0,1.22,DT-00,OP-090
2026-05-28,CNC_Milling_1,Afternoon,480.0,0.0,233.0,2.0,1.9,DT-00,OP-100
2026-06-30,Press_Line_7,Morning,480.0,0.0,337.0,4.0,1.36,DT-00,OP-016
2026-06-24,CNC_Milling_3,Morning,480.0,0.0,275.0,7.0,1.67,DT-00,OP-012
2026-05-07,Assembly_Line_12,Night,480.0,0.0,360.0,7.0,1.3,DT-00,OP-028
2026-05-20,Assembly_Line_13,Morning,480.0,0.0,343.0,5.0,1.33,DT-00,OP-096
2026-06-26,Press_Line_16,Morning,480.0,0.0,387.0,2.0,1.22,DT-00,OP-002
2026-04-24,Assembly_Line_14,Morning,480.0,0.0,283.0,4.0,1.67,DT-00,OP-081
2026-07-08,CNC_Milling_9,Morning,480.0,0.0,246.0,6.0,1.92,DT-00,OP-016
2026-04-22,CNC_Milling_10,Morning,480.0,0.0,257.0,6.0,1.8,DT-00,OP-051
2026-05-22,CNC_Milling_9,Morning,480.0,0.0,242.0,2.0,1.92,DT-00,OP-038
2026-06-19,CNC_Milling_7,Night,480.0,0.0,287.0,4.0,1.55,DT-00,OP-054
2026-05-12,Assembly_Line_2,Night,480.0,0.0,393.0,7.0,1.22,DT-00,OP-003
2026-06-04,Assembly_Line_11,Night,480.0,0.0,332.0,5.0,1.39,DT-00,OP-117
2026-06-28,CNC_Milling_13,Afternoon,480.0,0.0,253.0,3.0,1.77,DT-00,OP-029
2026-04-20,Assembly_Line_18,Afternoon,480.0,0.0,307.0,5.0,1.56,DT-00,OP-099
2026-06-30,Press_Line_15,Morning,480.0,0.0,370.0,4.0,1.26,DT-00,OP-105
2026-04-20,Assembly_Line_6,Night,480.0,0.0,351.0,2.0,1.32,DT-00,OP-025
2026-06-19,CNC_Milling_15,Afternoon,480.0,0.0,262.0,1.0,1.69,DT-00,OP-078
2026-05-15,Press_Line_2,Night,480.0,0.0,449.0,9.0,1.01,DT-00,OP-104
2026-05-03,CNC_Milling_2,Night,480.0,0.0,255.0,7.0,1.85,DT-00,OP-008
2026-06-29,CNC_Milling_6,Night,480.0,0.0,278.0,8.0,1.67,DT-00,OP-079
2026-05-15,Assembly_Line_1,Night,480.0,0.0,297.0,3.0,1.55,DT-00,OP-010
2026-05-17,CNC_Milling_3,Afternoon,480.0,0.0,284.0,1.0,1.67,DT-00,OP-091
2026-06-09,Press_Line_11,Afternoon,480.0,0.0,418.0,7.0,1.09,DT-00,OP-013
2026-04-21,Press_Line_19,Morning,480.0,0.0,362.0,1.0,1.32,DT-00,OP-022
2026-06-04,Press_Line_11,Night,480.0,0.0,438.0,13.0,1.09,DT-00,OP-044
2026-06-11,Press_Line_11,Morning,480.0,0.0,412.0,3.0,1.09,DT-00,OP-090
2026-06-26,Assembly_Line_7,Night,480.0,0.0,373.0,4.0,1.25,DT-00,OP-013
2026-04-23,CNC_Milling_6,Night,480.0,0.0,275.0,1.0,1.67,DT-00,OP-001
2026-05-13,Press_Line_11,Night,480.0,0.0,408.0,10.0,1.09,DT-00,OP-040
2026-06-03,Assembly_Line_17,Afternoon,480.0,0.0,355.0,3.0,1.29,DT-00,OP-060
2026-07-11,CNC_Milling_3,Night,480.0,0.0,281.0,2.0,1.67,DT-00,OP-008
2026-06-05,Assembly_Line_13,Night,480.0,0.0,347.0,9.0,1.33,DT-00,OP-061
2026-06-29,Assembly_Line_17,Morning,480.0,0.0,344.0,9.0,1.29,DT-00,OP-092
2026-06-11,Press_Line_13,Night,480.0,0.0,459.0,5.0,1.01,DT-00,OP-094
2026-07-03,CNC_Milling_11,Morning,480.0,0.0,240.0,5.0,1.9,DT-00,OP-088
2026-07-14,CNC_Milling_6,Morning,480.0,0.0,284.0,6.0,1.67,DT-00,OP-007
2026-06-16,Assembly_Line_19,Afternoon,480.0,0.0,256.0,6.0,1.28,DT-00,OP-040
2026-04-28,Press_Line_13,Afternoon,480.0,0.0,468.0,11.0,1.01,DT-00,OP-098
2026-05-12,Assembly_Line_14,Morning,480.0,0.0,274.0,8.0,1.67,DT-00,OP-091
2026-04-20,Press_Line_16,Afternoon,480.0,0.0,376.0,11.0,1.22,DT-00,OP-061
2026-07-01,CNC_Milling_16,Afternoon,480.0,0.0,266.0,2.0,1.78,DT-00,OP-107
2026-07-14,Press_Line_6,Afternoon,480.0,0.0,349.0,9.0,1.27,DT-00,OP-100
2026-04-19,Assembly_Line_16,Night,480.0,0.0,317.0,6.0,1.5,DT-00,OP-077
2026-06-22,Assembly_Line_13,Night,480.0,0.0,334.0,5.0,1.33,DT-00,OP-085
2026-05-30,Press_Line_18,Night,480.0,0.0,364.0,7.0,1.24,DT-00,OP-115
2026-07-09,Press_Line_20,Morning,480.0,0.0,470.0,13.0,1.0,DT-00,OP-104
2026-07-02,CNC_Milling_6,Night,480.0,0.0,267.0,1.0,1.67,DT-00,OP-064
2026-05-24,Press_Line_17,Afternoon,480.0,0.0,431.0,8.0,1.09,DT-00,OP-074
2026-06-09,Assembly_Line_11,Afternoon,480.0,0.0,333.0,5.0,1.39,DT-00,OP-016
2026-05-02,Assembly_Line_16,Night,480.0,0.0,302.0,1.0,1.5,DT-00,OP-110
2026-05-06,Press_Line_9,Morning,480.0,0.0,409.0,11.0,1.17,DT-00,OP-059
2026-05-05,CNC_Milling_1,Night,480.0,0.0,234.0,3.0,1.9,DT-00,OP-023
2026-05-27,Assembly_Line_1,Morning,480.0,0.0,291.0,7.0,1.55,DT-00,OP-022
2026-06-29,Assembly_Line_9,Morning,480.0,0.0,309.0,1.0,1.52,DT-00,OP-079
2026-06-11,Assembly_Line_1,Afternoon,480.0,0.0,308.0,4.0,1.55,DT-00,OP-005
2026-06-24,Press_Line_13,Night,480.0,0.0,437.0,5.0,1.01,DT-00,OP-107
2026-05-31,Press_Line_20,Morning,480.0,0.0,460.0,5.0,1.0,DT-00,OP-009
2026-04-22,Press_Line_20,Afternoon,480.0,0.0,461.0,8.0,1.0,DT-00,OP-056
2026-06-07,Press_Line_2,Morning,480.0,0.0,474.0,4.0,1.01,DT-00,OP-003
2026-07-01,CNC_Milling_13,Morning,480.0,0.0,264.0,6.0,1.77,DT-00,OP-049
2026-04-19,Press_Line_4,Night,480.0,0.0,420.0,2.0,1.09,DT-00,OP-033
2026-06-16,Assembly_Line_5,Morning,480.0,0.0,377.0,1.0,1.24,DT-00,OP-054
2026-07-10,Press_Line_7,Night,480.0,0.0,342.0,7.0,1.36,DT-00,OP-054
2026-05-20,CNC_Milling_10,Morning,480.0,0.0,249.0,1.0,1.8,DT-00,OP-038
2026-06-02,Assembly_Line_12,Night,480.0,0.0,361.0,2.0,1.3,DT-00,OP-098
2026-05-21,Assembly_Line_17,Night,480.0,0.0,366.0,3.0,1.29,DT-00,OP-052
2026-06-09,Assembly_Line_19,Night,480.0,0.0,362.0,5.0,1.28,DT-00,OP-079
2026-05-03,CNC_Milling_11,Afternoon,480.0,0.0,240.0,1.0,1.9,DT-00,OP-034
2026-05-15,Assembly_Line_3,Afternoon,480.0,0.0,357.0,7.0,1.31,DT-00,OP-056
2026-07-10,Assembly_Line_7,Morning,480.0,0.0,373.0,7.0,1.25,DT-00,OP-020
2026-06-27,Assembly_Line_18,Night,480.0,0.0,298.0,2.0,1.56,DT-00,OP-109
2026-05-22,Press_Line_4,Night,480.0,0.0,427.0,6.0,1.09,DT-00,OP-031
2026-05-13,Assembly_Line_2,Night,480.0,0.0,372.0,9.0,1.22,DT-00,OP-105
2026-05-15,Assembly_Line_15,Afternoon,480.0,0.0,309.0,6.0,1.52,DT-00,OP-092
2026-07-10,CNC_Milling_4,Night,480.0,0.0,281.0,6.0,1.58,DT-00,OP-001
2026-04-22,Assembly_Line_18,Morning,480.0,0.0,303.0,7.0,1.56,DT-00,OP-053
2026-04-30,Press_Line_17,Night,480.0,0.0,409.0,11.0,1.09,DT-00,OP-028
2026-05-04,CNC_Milling_12,Morning,480.0,0.0,238.0,7.0,1.86,DT-00,OP-108
2026-06-13,Assembly_Line_12,Morning,480.0,0.0,357.0,10.0,1.3,DT-00,OP-066
2026-05-25,Assembly_Line_14,Night,480.0,0.0,271.0,6.0,1.67,DT-00,OP-071
2026-07-06,Press_Line_14,Morning,480.0,0.0,434.0,9.0,1.08,DT-00,OP-118
2026-07-12,Assembly_Line_8,Night,480.0,0.0,353.0,9.0,1.34,DT-00,OP-067
2026-04-30,Press_Line_2,Afternoon,480.0,0.0,462.0,4.0,1.01,DT-00,OP-097
2026-05-07,Press_Line_19,Night,480.0,0.0,358.0,8.0,1.32,DT-00,OP-038
2026-05-13,Assembly_Line_9,Night,480.0,0.0,311.0,2.0,1.52,DT-00,OP-112
2026-05-27,CNC_Milling_16,Morning,480.0,0.0,253.0,5.0,1.78,DT-00,OP-100
2026-05-10,Press_Line_12,Night,480.0,0.0,380.0,5.0,1.2,DT-00,OP-072
2026-06-23,Press_Line_15,Morning,480.0,0.0,374.0,2.0,1.26,DT-00,OP-070
2026-06-24,CNC_Milling_6,Morning,480.0,0.0,284.0,6.0,1.67,DT-00,OP-043
2026-04-18,Press_Line_8,Night,480.0,0.0,437.0,9.0,1.03,DT-00,OP-118
2026-06-21,Assembly_Line_12,Night,480.0,0.0,340.0,9.0,1.3,DT-00,OP-025
2026-04-17,Assembly_Line_1,Morning,480.0,0.0,300.0,2.0,1.55,DT-00,OP-088
2026-06-10,Assembly_Line_14,Morning,480.0,0.0,283.0,8.0,1.67,DT-00,OP-095
2026-04-28,Press_Line_5,Morning,480.0,0.0,349.0,1.0,1.29,DT-00,OP-106
2026-05-16,Assembly_Line_19,Afternoon,480.0,0.0,358.0,5.0,1.28,DT-00,OP-041
2026-04-19,CNC_Milling_5,Night,480.0,0.0,223.0,5.0,1.98,DT-00,OP-009
2026-07-13,Press_Line_20,Night,480.0,0.0,470.0,7.0,1.0,DT-00,OP-051
2026-07-10,Press_Line_2,Afternoon,480.0,0.0,445.0,10.0,1.01,DT-00,OP-102
2026-06-25,Press_Line_19,Night,480.0,0.0,354.0,10.0,1.32,DT-00,OP-102
2026-07-02,CNC_Milling_6,Night,480.0,0.0,266.0,2.0,1.67,DT-00,OP-095
2026-05-19,Press_Line_13,Morning,480.0,0.0,467.0,12.0,1.01,DT-00,OP-109
2026-06-26,CNC_Milling_10,Night,480.0,0.0,251.0,1.0,1.8,DT-00,OP-013
2026-05-12,Assembly_Line_7,Night,480.0,0.0,363.0,2.0,1.25,DT-00,OP-084
2026-05-08,Press_Line_1,Afternoon,480.0,0.0,357.0,8.0,1.26,DT-00,OP-056
2026-05-22,Assembly_Line_14,Afternoon,480.0,0.0,281.0,7.0,1.67,DT-00,OP-060
2026-06-13,CNC_Milling_3,Afternoon,480.0,0.0,266.0,5.0,1.67,DT-00,OP-011
2026-05-06,CNC_Milling_4,Afternoon,480.0,0.0,298.0,7.0,1.58,DT-00,OP-038
2026-05-04,CNC_Milling_10,Night,480.0,0.0,253.0,4.0,1.8,DT-00,OP-085
2026-06-18,Press_Line_15,Morning,480.0,0.0,357.0,7.0,1.26,DT-00,OP-067
2026-05-15,CNC_Milling_14,Afternoon,480.0,0.0,238.0,4.0,1.99,DT-00,OP-062
2026-05-22,Press_Line_14,Morning,480.0,0.0,421.0,9.0,1.08,DT-00,OP-016
