Machine ID,Date,Shift,OEE,Production Loss (units),Throughput Loss (units),Downtime Cost,Scrap Cost,Production Loss Cost,Estimated Business Loss,Primary Business Driver,Business Loss Breakdown,Priority Score,Priority,Top Loss Driver Rank
Press_Line_15,2026-06-24,Afternoon,83.48,61,14,23600.0,240.0,15238.1,39078.1,Downtime Cost,"Downtime (₹23,600.00) + Scrap (₹240.00) + Prod. Loss (₹15,238.10)",28,Low,129
Press_Line_5,2026-06-02,Afternoon,83.31,58,12,24000.0,480.0,14523.26,39003.26,Downtime Cost,"Downtime (₹24,000.00) + Scrap (₹480.00) + Prod. Loss (₹14,523.26)",29,Low,130
Press_Line_8,2026-05-23,Night,86.05,60,4,23200.0,600.0,15004.85,38804.85,Downtime Cost,"Downtime (₹23,200.00) + Scrap (₹600.00) + Prod. Loss (₹15,004.85)",28,Low,131
Press_Line_8,2026-06-21,Morning,71.67,128,114,5600.0,480.0,32004.85,38084.85,Production Loss Cost,"Downtime (₹5,600.00) + Scrap (₹480.00) + Prod. Loss (₹32,004.85)",26,Low,132
CNC_Milling_16,2026-05-20,Afternoon,81.95,44,7,26400.0,600.0,10915.73,37915.73,Downtime Cost,"Downtime (₹26,400.00) + Scrap (₹600.00) + Prod. Loss (₹10,915.73)",31,Low,133
Assembly_Line_1,2026-07-11,Night,58.13,129,120,5600.0,120.0,32169.35,37889.35,Production Loss Cost,"Downtime (₹5,600.00) + Scrap (₹120.00) + Prod. Loss (₹32,169.35)",30,Low,134
Assembly_Line_8,2026-05-11,Morning,83.19,57,14,23200.0,360.0,14302.24,37862.24,Downtime Cost,"Downtime (₹23,200.00) + Scrap (₹360.00) + Prod. Loss (₹14,302.24)",28,Low,135
Press_Line_19,2026-04-27,Night,64.35,129,119,5200.0,120.0,32159.09,37479.09,Production Loss Cost,"Downtime (₹5,200.00) + Scrap (₹120.00) + Prod. Loss (₹32,159.09)",28,Low,136
Press_Line_16,2026-06-06,Morning,85.65,53,5,23600.0,360.0,13360.66,37320.66,Downtime Cost,"Downtime (₹23,600.00) + Scrap (₹360.00) + Prod. Loss (₹13,360.66)",27,Low,137
Assembly_Line_2,2026-05-24,Morning,85.91,50,1,24000.0,600.0,12610.66,37210.66,Downtime Cost,"Downtime (₹24,000.00) + Scrap (₹600.00) + Prod. Loss (₹12,610.66)",27,Low,138
Assembly_Line_12,2026-05-05,Afternoon,66.9,119,106,6800.0,360.0,29807.69,36967.69,Production Loss Cost,"Downtime (₹6,800.00) + Scrap (₹360.00) + Prod. Loss (₹29,807.69)",27,Low,139
Press_Line_12,2026-07-03,Night,83.0,60,17,20800.0,960.0,15000.0,36760.0,Downtime Cost,"Downtime (₹20,800.00) + Scrap (₹960.00) + Prod. Loss (₹15,000.00)",27,Low,140
Press_Line_20,2026-06-22,Night,86.04,66,16,20000.0,120.0,16500.0,36620.0,Downtime Cost,"Downtime (₹20,000.00) + Scrap (₹120.00) + Prod. Loss (₹16,500.00)",26,Low,141
CNC_Milling_3,2026-04-25,Afternoon,80.02,54,21,22400.0,360.0,13606.29,36366.29,Downtime Cost,"Downtime (₹22,400.00) + Scrap (₹360.00) + Prod. Loss (₹13,606.29)",29,Low,142
Press_Line_16,2026-07-05,Morning,82.86,59,18,20400.0,960.0,14860.66,36220.66,Downtime Cost,"Downtime (₹20,400.00) + Scrap (₹960.00) + Prod. Loss (₹14,860.66)",27,Low,143
Press_Line_20,2026-07-10,Afternoon,83.75,68,23,18000.0,1200.0,17000.0,36200.0,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹1,200.00) + Prod. Loss (₹17,000.00)",26,Low,144
CNC_Milling_6,2026-06-30,Afternoon,80.72,50,16,22800.0,600.0,12606.29,36006.29,Downtime Cost,"Downtime (₹22,800.00) + Scrap (₹600.00) + Prod. Loss (₹12,606.29)",28,Low,145
CNC_Milling_20,2026-07-02,Afternoon,85.02,38,2,26000.0,240.0,9539.11,35779.11,Downtime Cost,"Downtime (₹26,000.00) + Scrap (₹240.00) + Prod. Loss (₹9,539.11)",28,Low,146
Assembly_Line_2,2026-07-14,Night,85.91,53,8,22000.0,240.0,13360.66,35600.66,Downtime Cost,"Downtime (₹22,000.00) + Scrap (₹240.00) + Prod. Loss (₹13,360.66)",26,Low,147
Press_Line_3,2026-06-14,Morning,82.56,66,27,17600.0,1080.0,16608.11,35288.11,Downtime Cost,"Downtime (₹17,600.00) + Scrap (₹1,080.00) + Prod. Loss (₹16,608.11)",26,Low,148
Press_Line_1,2026-04-21,Afternoon,86.36,48,3,22800.0,480.0,11988.1,35268.1,Downtime Cost,"Downtime (₹22,800.00) + Scrap (₹480.00) + Prod. Loss (₹11,988.10)",28,Low,149
Press_Line_1,2026-05-28,Morning,81.64,62,25,18800.0,960.0,15488.1,35248.1,Downtime Cost,"Downtime (₹18,800.00) + Scrap (₹960.00) + Prod. Loss (₹15,488.10)",27,Low,150
Assembly_Line_10,2026-05-22,Afternoon,81.94,56,19,20400.0,840.0,13956.52,35196.52,Downtime Cost,"Downtime (₹20,400.00) + Scrap (₹840.00) + Prod. Loss (₹13,956.52)",27,Low,151
Press_Line_2,2026-05-08,Morning,87.11,55,5,20400.0,720.0,13811.88,34931.88,Downtime Cost,"Downtime (₹20,400.00) + Scrap (₹720.00) + Prod. Loss (₹13,811.88)",26,Low,152
Assembly_Line_8,2026-06-07,Afternoon,66.16,119,110,4800.0,240.0,29802.24,34842.24,Production Loss Cost,"Downtime (₹4,800.00) + Scrap (₹240.00) + Prod. Loss (₹29,802.24)",27,Low,153
CNC_Milling_17,2026-07-07,Afternoon,85.15,36,3,25600.0,120.0,9077.23,34797.23,Downtime Cost,"Downtime (₹25,600.00) + Scrap (₹120.00) + Prod. Loss (₹9,077.23)",27,Low,154
Assembly_Line_16,2026-05-23,Night,63.44,113,104,5200.0,480.0,28250.0,33930.0,Production Loss Cost,"Downtime (₹5,200.00) + Scrap (₹480.00) + Prod. Loss (₹28,250.00)",27,Low,155
Assembly_Line_18,2026-05-14,Night,62.73,109,99,6000.0,720.0,27173.08,33893.08,Production Loss Cost,"Downtime (₹6,000.00) + Scrap (₹720.00) + Prod. Loss (₹27,173.08)",28,Low,156
Assembly_Line_1,2026-07-10,Morning,85.57,43,6,22800.0,240.0,10669.35,33709.35,Downtime Cost,"Downtime (₹22,800.00) + Scrap (₹240.00) + Prod. Loss (₹10,669.35)",26,Low,157
Press_Line_9,2026-05-20,Morning,83.85,60,23,17600.0,720.0,15064.1,33384.1,Downtime Cost,"Downtime (₹17,600.00) + Scrap (₹720.00) + Prod. Loss (₹15,064.10)",26,Low,158
CNC_Milling_10,2026-04-20,Afternoon,82.12,43,12,22000.0,600.0,10666.67,33266.67,Downtime Cost,"Downtime (₹22,000.00) + Scrap (₹600.00) + Prod. Loss (₹10,666.67)",27,Low,159
Assembly_Line_13,2026-07-14,Afternoon,69.27,104,92,6400.0,840.0,25975.56,33215.56,Production Loss Cost,"Downtime (₹6,400.00) + Scrap (₹840.00) + Prod. Loss (₹25,975.56)",26,Low,160
CNC_Milling_9,2026-04-26,Afternoon,80.4,44,16,21600.0,600.0,11000.0,33200.0,Downtime Cost,"Downtime (₹21,600.00) + Scrap (₹600.00) + Prod. Loss (₹11,000.00)",27,Low,161
Assembly_Line_2,2026-06-23,Night,83.11,61,26,17200.0,600.0,15360.66,33160.66,Downtime Cost,"Downtime (₹17,200.00) + Scrap (₹600.00) + Prod. Loss (₹15,360.66)",26,Low,162
Assembly_Line_11,2026-07-08,Afternoon,85.43,42,3,21600.0,960.0,10580.94,33140.94,Downtime Cost,"Downtime (₹21,600.00) + Scrap (₹960.00) + Prod. Loss (₹10,580.94)",28,Low,163
CNC_Milling_17,2026-06-15,Night,79.98,45,18,21200.0,600.0,11327.23,33127.23,Downtime Cost,"Downtime (₹21,200.00) + Scrap (₹600.00) + Prod. Loss (₹11,327.23)",27,Low,164
Assembly_Line_1,2026-05-03,Afternoon,84.6,46,11,21200.0,240.0,11419.35,32859.35,Downtime Cost,"Downtime (₹21,200.00) + Scrap (₹240.00) + Prod. Loss (₹11,419.35)",28,Low,165
Assembly_Line_14,2026-06-12,Morning,64.71,97,85,8000.0,480.0,24356.29,32836.29,Production Loss Cost,"Downtime (₹8,000.00) + Scrap (₹480.00) + Prod. Loss (₹24,356.29)",27,Low,166
Press_Line_7,2026-05-29,Night,82.73,53,19,18400.0,960.0,13235.29,32595.29,Downtime Cost,"Downtime (₹18,400.00) + Scrap (₹960.00) + Prod. Loss (₹13,235.29)",26,Low,167
Assembly_Line_10,2026-06-15,Night,83.09,57,24,18000.0,240.0,14206.52,32446.52,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹240.00) + Prod. Loss (₹14,206.52)",26,Low,168
Assembly_Line_13,2026-04-17,Morning,84.79,47,10,19600.0,960.0,11725.56,32285.56,Downtime Cost,"Downtime (₹19,600.00) + Scrap (₹960.00) + Prod. Loss (₹11,725.56)",25,Low,169
Assembly_Line_1,2026-06-12,Afternoon,82.02,52,21,18800.0,480.0,12919.35,32199.35,Downtime Cost,"Downtime (₹18,800.00) + Scrap (₹480.00) + Prod. Loss (₹12,919.35)",26,Low,170
CNC_Milling_10,2026-04-20,Night,84.75,35,3,22800.0,720.0,8666.67,32186.67,Downtime Cost,"Downtime (₹22,800.00) + Scrap (₹720.00) + Prod. Loss (₹8,666.67)",26,Low,171
CNC_Milling_19,2026-05-09,Morning,80.01,44,17,20400.0,720.0,10926.17,32046.17,Downtime Cost,"Downtime (₹20,400.00) + Scrap (₹720.00) + Prod. Loss (₹10,926.17)",27,Low,172
Assembly_Line_10,2026-04-21,Morning,68.71,103,93,5600.0,720.0,25706.52,32026.52,Production Loss Cost,"Downtime (₹5,600.00) + Scrap (₹720.00) + Prod. Loss (₹25,706.52)",25,Low,173
CNC_Milling_18,2026-07-07,Night,86.35,32,0,23200.0,480.0,8048.34,31728.34,Downtime Cost,"Downtime (₹23,200.00) + Scrap (₹480.00) + Prod. Loss (₹8,048.34)",26,Low,174
Press_Line_20,2026-06-09,Afternoon,86.04,64,26,15200.0,360.0,16000.0,31560.0,Production Loss Cost,"Downtime (₹15,200.00) + Scrap (₹360.00) + Prod. Loss (₹16,000.00)",24,Low,175
CNC_Milling_11,2026-04-29,Morning,84.71,34,4,22400.0,600.0,8407.89,31407.89,Downtime Cost,"Downtime (₹22,400.00) + Scrap (₹600.00) + Prod. Loss (₹8,407.89)",26,Low,176
CNC_Milling_18,2026-05-13,Morning,84.84,34,4,22000.0,720.0,8548.34,31268.34,Downtime Cost,"Downtime (₹22,000.00) + Scrap (₹720.00) + Prod. Loss (₹8,548.34)",26,Low,177
Assembly_Line_9,2026-06-16,Afternoon,65.87,107,100,4400.0,120.0,26697.37,31217.37,Production Loss Cost,"Downtime (₹4,400.00) + Scrap (₹120.00) + Prod. Loss (₹26,697.37)",26,Low,178
CNC_Milling_6,2026-06-14,Afternoon,83.5,42,12,20000.0,600.0,10606.29,31206.29,Downtime Cost,"Downtime (₹20,000.00) + Scrap (₹600.00) + Prod. Loss (₹10,606.29)",26,Low,179
CNC_Milling_11,2026-06-30,Night,59.77,97,88,6400.0,600.0,24157.89,31157.89,Production Loss Cost,"Downtime (₹6,400.00) + Scrap (₹600.00) + Prod. Loss (₹24,157.89)",28,Low,180
Press_Line_16,2026-07-06,Morning,86.92,44,5,19200.0,840.0,11110.66,31150.66,Downtime Cost,"Downtime (₹19,200.00) + Scrap (₹840.00) + Prod. Loss (₹11,110.66)",24,Low,181
Assembly_Line_7,2026-07-06,Morning,86.2,50,14,18000.0,360.0,12500.0,30860.0,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹360.00) + Prod. Loss (₹12,500.00)",24,Low,182
CNC_Milling_6,2026-06-02,Morning,84.89,36,5,20800.0,840.0,9106.29,30746.29,Downtime Cost,"Downtime (₹20,800.00) + Scrap (₹840.00) + Prod. Loss (₹9,106.29)",25,Low,183
Assembly_Line_20,2026-05-03,Afternoon,67.47,110,105,2800.0,240.0,27580.94,30620.94,Production Loss Cost,"Downtime (₹2,800.00) + Scrap (₹240.00) + Prod. Loss (₹27,580.94)",25,Low,184
Assembly_Line_6,2026-05-26,Afternoon,84.98,50,16,17600.0,600.0,12409.09,30609.09,Downtime Cost,"Downtime (₹17,600.00) + Scrap (₹600.00) + Prod. Loss (₹12,409.09)",24,Low,185
CNC_Milling_6,2026-04-28,Night,86.98,34,2,21600.0,360.0,8606.29,30566.29,Downtime Cost,"Downtime (₹21,600.00) + Scrap (₹360.00) + Prod. Loss (₹8,606.29)",25,Low,186
Assembly_Line_19,2026-06-16,Afternoon,66.67,119,119,0.0,720.0,29750.0,30470.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹29,750.00)",18,Low,187
Assembly_Line_19,2026-06-16,Afternoon,66.67,119,119,0.0,720.0,29750.0,30470.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹29,750.00)",18,Low,187
Assembly_Line_15,2026-05-22,Morning,63.65,109,105,2400.0,720.0,27197.37,30317.37,Production Loss Cost,"Downtime (₹2,400.00) + Scrap (₹720.00) + Prod. Loss (₹27,197.37)",26,Low,188
Press_Line_7,2026-04-22,Night,82.17,55,26,15600.0,960.0,13735.29,30295.29,Downtime Cost,"Downtime (₹15,600.00) + Scrap (₹960.00) + Prod. Loss (₹13,735.29)",25,Low,189
CNC_Milling_17,2026-05-05,Night,86.35,30,2,22000.0,480.0,7577.23,30057.23,Downtime Cost,"Downtime (₹22,000.00) + Scrap (₹480.00) + Prod. Loss (₹7,577.23)",27,Low,190
Assembly_Line_14,2026-05-08,Afternoon,68.19,85,74,7600.0,720.0,21356.29,29676.29,Production Loss Cost,"Downtime (₹7,600.00) + Scrap (₹720.00) + Prod. Loss (₹21,356.29)",25,Low,191
Press_Line_9,2026-04-24,Night,87.51,43,6,17600.0,960.0,10814.1,29374.1,Downtime Cost,"Downtime (₹17,600.00) + Scrap (₹960.00) + Prod. Loss (₹10,814.10)",15,Low,192
CNC_Milling_9,2026-04-22,Night,85.2,34,7,20400.0,360.0,8500.0,29260.0,Downtime Cost,"Downtime (₹20,400.00) + Scrap (₹360.00) + Prod. Loss (₹8,500.00)",25,Low,193
Press_Line_7,2026-05-01,Morning,68.28,109,106,1600.0,360.0,27235.29,29195.29,Production Loss Cost,"Downtime (₹1,600.00) + Scrap (₹360.00) + Prod. Loss (₹27,235.29)",24,Low,194
CNC_Milling_14,2026-06-17,Afternoon,80.84,40,17,18400.0,720.0,10051.51,29171.51,Downtime Cost,"Downtime (₹18,400.00) + Scrap (₹720.00) + Prod. Loss (₹10,051.51)",25,Low,195
Press_Line_16,2026-06-12,Night,85.65,48,16,16000.0,960.0,12110.66,29070.66,Downtime Cost,"Downtime (₹16,000.00) + Scrap (₹960.00) + Prod. Loss (₹12,110.66)",16,Low,196
Press_Line_11,2026-07-04,Afternoon,87.2,45,8,16400.0,1320.0,11341.74,29061.74,Downtime Cost,"Downtime (₹16,400.00) + Scrap (₹1,320.00) + Prod. Loss (₹11,341.74)",25,Low,197
CNC_Milling_16,2026-04-22,Afternoon,66.01,92,83,6000.0,0.0,22915.73,28915.73,Production Loss Cost,"Downtime (₹6,000.00) + Scrap (₹0.00) + Prod. Loss (₹22,915.73)",25,Low,198
CNC_Milling_1,2026-06-04,Afternoon,81.94,41,17,18000.0,600.0,10157.89,28757.89,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹600.00) + Prod. Loss (₹10,157.89)",27,Low,199
Assembly_Line_14,2026-06-09,Afternoon,85.59,39,12,18400.0,240.0,9856.29,28496.29,Downtime Cost,"Downtime (₹18,400.00) + Scrap (₹240.00) + Prod. Loss (₹9,856.29)",16,Low,200
Assembly_Line_16,2026-05-02,Morning,87.5,34,2,19200.0,720.0,8500.0,28420.0,Downtime Cost,"Downtime (₹19,200.00) + Scrap (₹720.00) + Prod. Loss (₹8,500.00)",23,Low,201
CNC_Milling_11,2026-05-09,Night,82.73,40,16,18000.0,480.0,9907.89,28387.89,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹480.00) + Prod. Loss (₹9,907.89)",25,Low,202
Press_Line_13,2026-06-28,Night,88.16,49,12,15200.0,840.0,12311.88,28351.88,Downtime Cost,"Downtime (₹15,200.00) + Scrap (₹840.00) + Prod. Loss (₹12,311.88)",14,Low,203
CNC_Milling_5,2026-07-09,Afternoon,84.98,33,9,19600.0,360.0,8356.06,28316.06,Downtime Cost,"Downtime (₹19,600.00) + Scrap (₹360.00) + Prod. Loss (₹8,356.06)",26,Low,204
CNC_Milling_11,2026-06-06,Afternoon,59.77,99,94,3200.0,360.0,24657.89,28217.89,Production Loss Cost,"Downtime (₹3,200.00) + Scrap (₹360.00) + Prod. Loss (₹24,657.89)",26,Low,205
Press_Line_5,2026-06-21,Night,87.08,43,11,16800.0,600.0,10773.26,28173.26,Downtime Cost,"Downtime (₹16,800.00) + Scrap (₹600.00) + Prod. Loss (₹10,773.26)",23,Low,206
Press_Line_2,2026-06-19,Afternoon,85.85,55,24,12800.0,1440.0,13811.88,28051.88,Production Loss Cost,"Downtime (₹12,800.00) + Scrap (₹1,440.00) + Prod. Loss (₹13,811.88)",23,Low,207
Assembly_Line_17,2026-04-19,Night,89.22,37,1,18400.0,360.0,9273.26,28033.26,Downtime Cost,"Downtime (₹18,400.00) + Scrap (₹360.00) + Prod. Loss (₹9,273.26)",23,Low,208
Assembly_Line_15,2026-07-13,Night,69.67,95,88,4000.0,120.0,23697.37,27817.37,Production Loss Cost,"Downtime (₹4,000.00) + Scrap (₹120.00) + Prod. Loss (₹23,697.37)",23,Low,209
CNC_Milling_8,2026-05-06,Afternoon,69.1,95,88,4000.0,120.0,23669.35,27789.35,Production Loss Cost,"Downtime (₹4,000.00) + Scrap (₹120.00) + Prod. Loss (₹23,669.35)",24,Low,210
CNC_Milling_7,2026-05-13,Night,83.96,45,19,16000.0,600.0,11169.35,27769.35,Downtime Cost,"Downtime (₹16,000.00) + Scrap (₹600.00) + Prod. Loss (₹11,169.35)",24,Low,211
Press_Line_16,2026-06-08,Morning,86.67,44,12,15600.0,960.0,11110.66,27670.66,Downtime Cost,"Downtime (₹15,600.00) + Scrap (₹960.00) + Prod. Loss (₹11,110.66)",25,Low,212
Assembly_Line_11,2026-06-17,Night,85.43,49,22,15200.0,120.0,12330.94,27650.94,Downtime Cost,"Downtime (₹15,200.00) + Scrap (₹120.00) + Prod. Loss (₹12,330.94)",23,Low,213
Press_Line_16,2026-05-03,Morning,87.69,41,8,16400.0,840.0,10360.66,27600.66,Downtime Cost,"Downtime (₹16,400.00) + Scrap (₹840.00) + Prod. Loss (₹10,360.66)",23,Low,214
Press_Line_6,2026-06-03,Night,84.67,54,27,13600.0,480.0,13488.19,27568.19,Downtime Cost,"Downtime (₹13,600.00) + Scrap (₹480.00) + Prod. Loss (₹13,488.19)",23,Low,215
Assembly_Line_12,2026-07-14,Afternoon,85.31,51,24,14400.0,360.0,12807.69,27567.69,Downtime Cost,"Downtime (₹14,400.00) + Scrap (₹360.00) + Prod. Loss (₹12,807.69)",23,Low,216
CNC_Milling_1,2026-05-10,Morning,87.48,29,2,20000.0,360.0,7157.89,27517.89,Downtime Cost,"Downtime (₹20,000.00) + Scrap (₹360.00) + Prod. Loss (₹7,157.89)",23,Low,217
CNC_Milling_15,2026-06-09,Night,87.67,31,3,19200.0,480.0,7755.92,27435.92,Downtime Cost,"Downtime (₹19,200.00) + Scrap (₹480.00) + Prod. Loss (₹7,755.92)",23,Low,218
Press_Line_13,2026-05-09,Morning,86.9,50,18,13200.0,1440.0,12561.88,27201.88,Downtime Cost,"Downtime (₹13,200.00) + Scrap (₹1,440.00) + Prod. Loss (₹12,561.88)",22,Low,219
Press_Line_6,2026-07-14,Morning,88.11,35,1,17200.0,1200.0,8738.19,27138.19,Downtime Cost,"Downtime (₹17,200.00) + Scrap (₹1,200.00) + Prod. Loss (₹8,738.19)",23,Low,220
Assembly_Line_18,2026-05-22,Night,83.53,44,19,15200.0,840.0,10923.08,26963.08,Downtime Cost,"Downtime (₹15,200.00) + Scrap (₹840.00) + Prod. Loss (₹10,923.08)",25,Low,221
CNC_Milling_13,2026-05-14,Afternoon,85.92,33,8,18000.0,600.0,8296.61,26896.61,Downtime Cost,"Downtime (₹18,000.00) + Scrap (₹600.00) + Prod. Loss (₹8,296.61)",23,Low,222
CNC_Milling_2,2026-05-07,Afternoon,86.72,31,7,18400.0,360.0,7864.86,26624.86,Downtime Cost,"Downtime (₹18,400.00) + Scrap (₹360.00) + Prod. Loss (₹7,864.86)",23,Low,223
Press_Line_14,2026-06-18,Afternoon,86.4,53,25,12400.0,840.0,13361.11,26601.11,Production Loss Cost,"Downtime (₹12,400.00) + Scrap (₹840.00) + Prod. Loss (₹13,361.11)",22,Low,224
Press_Line_2,2026-06-27,Night,84.59,53,27,10800.0,2400.0,13311.88,26511.88,Production Loss Cost,"Downtime (₹10,800.00) + Scrap (₹2,400.00) + Prod. Loss (₹13,311.88)",20,Low,225
Press_Line_17,2026-05-08,Night,79.48,80,68,5200.0,1200.0,20091.74,26491.74,Production Loss Cost,"Downtime (₹5,200.00) + Scrap (₹1,200.00) + Prod. Loss (₹20,091.74)",20,Low,226
Press_Line_3,2026-05-06,Morning,80.94,53,32,9600.0,3480.0,13358.11,26438.11,Production Loss Cost,"Downtime (₹9,600.00) + Scrap (₹3,480.00) + Prod. Loss (₹13,358.11)",21,Low,227
Press_Line_1,2026-05-25,Afternoon,89.78,38,5,16800.0,120.0,9488.1,26408.1,Downtime Cost,"Downtime (₹16,800.00) + Scrap (₹120.00) + Prod. Loss (₹9,488.10)",14,Low,228
Press_Line_11,2026-07-01,Morning,90.38,40,4,16000.0,240.0,10091.74,26331.74,Downtime Cost,"Downtime (₹16,000.00) + Scrap (₹240.00) + Prod. Loss (₹10,091.74)",23,Low,229
CNC_Milling_20,2026-06-23,Night,85.02,36,13,16800.0,480.0,9039.11,26319.11,Downtime Cost,"Downtime (₹16,800.00) + Scrap (₹480.00) + Prod. Loss (₹9,039.11)",25,Low,230
Assembly_Line_18,2026-07-13,Afternoon,85.15,40,15,15200.0,720.0,9923.08,25843.08,Downtime Cost,"Downtime (₹15,200.00) + Scrap (₹720.00) + Prod. Loss (₹9,923.08)",23,Low,231
Assembly_Line_12,2026-05-16,Afternoon,85.85,44,18,13600.0,960.0,11057.69,25617.69,Downtime Cost,"Downtime (₹13,600.00) + Scrap (₹960.00) + Prod. Loss (₹11,057.69)",22,Low,232
CNC_Milling_19,2026-07-04,Morning,69.56,75,66,6800.0,120.0,18676.17,25596.17,Production Loss Cost,"Downtime (₹6,800.00) + Scrap (₹120.00) + Prod. Loss (₹18,676.17)",23,Low,233
CNC_Milling_13,2026-04-21,Night,72.28,71,61,7200.0,480.0,17796.61,25476.61,Production Loss Cost,"Downtime (₹7,200.00) + Scrap (₹480.00) + Prod. Loss (₹17,796.61)",23,Low,234
Assembly_Line_2,2026-05-23,Morning,74.98,95,94,800.0,360.0,23860.66,25020.66,Production Loss Cost,"Downtime (₹800.00) + Scrap (₹360.00) + Prod. Loss (₹23,860.66)",20,Low,235
Press_Line_15,2026-07-10,Afternoon,77.96,78,68,4800.0,720.0,19488.1,25008.1,Production Loss Cost,"Downtime (₹4,800.00) + Scrap (₹720.00) + Prod. Loss (₹19,488.10)",18,Low,236
Press_Line_11,2026-05-04,Night,85.38,40,13,12000.0,2880.0,10091.74,24971.74,Downtime Cost,"Downtime (₹12,000.00) + Scrap (₹2,880.00) + Prod. Loss (₹10,091.74)",20,Low,237
Press_Line_12,2026-05-21,Night,88.25,44,16,13600.0,360.0,11000.0,24960.0,Downtime Cost,"Downtime (₹13,600.00) + Scrap (₹360.00) + Prod. Loss (₹11,000.00)",21,Low,238
CNC_Milling_20,2026-05-09,Night,70.48,78,71,5200.0,120.0,19539.11,24859.11,Production Loss Cost,"Downtime (₹5,200.00) + Scrap (₹120.00) + Prod. Loss (₹19,539.11)",23,Low,239
Assembly_Line_20,2026-06-22,Night,87.45,42,17,14000.0,120.0,10580.94,24700.94,Downtime Cost,"Downtime (₹14,000.00) + Scrap (₹120.00) + Prod. Loss (₹10,580.94)",21,Low,240
CNC_Milling_5,2026-06-02,Afternoon,59.4,95,95,400.0,360.0,23856.06,24616.06,Production Loss Cost,"Downtime (₹400.00) + Scrap (₹360.00) + Prod. Loss (₹23,856.06)",25,Low,241
Press_Line_9,2026-07-12,Night,87.51,43,16,12800.0,960.0,10814.1,24574.1,Downtime Cost,"Downtime (₹12,800.00) + Scrap (₹960.00) + Prod. Loss (₹10,814.10)",21,Low,242
CNC_Milling_20,2026-05-21,Night,85.77,33,11,15600.0,600.0,8289.11,24489.11,Downtime Cost,"Downtime (₹15,600.00) + Scrap (₹600.00) + Prod. Loss (₹8,289.11)",22,Low,243
Press_Line_1,2026-04-22,Morning,86.1,44,19,12400.0,1080.0,10988.1,24468.1,Downtime Cost,"Downtime (₹12,400.00) + Scrap (₹1,080.00) + Prod. Loss (₹10,988.10)",21,Low,244
CNC_Milling_6,2026-06-20,Morning,89.76,28,3,17200.0,120.0,7106.29,24426.29,Downtime Cost,"Downtime (₹17,200.00) + Scrap (₹120.00) + Prod. Loss (₹7,106.29)",21,Low,245
CNC_Milling_19,2026-06-23,Afternoon,85.24,34,13,15600.0,360.0,8426.17,24386.17,Downtime Cost,"Downtime (₹15,600.00) + Scrap (₹360.00) + Prod. Loss (₹8,426.17)",14,Low,246
Assembly_Line_3,2026-06-28,Morning,90.88,32,2,16000.0,120.0,8103.05,24223.05,Downtime Cost,"Downtime (₹16,000.00) + Scrap (₹120.00) + Prod. Loss (₹8,103.05)",21,Low,247
CNC_Milling_13,2026-07-02,Night,64.9,91,90,800.0,480.0,22796.61,24076.61,Production Loss Cost,"Downtime (₹800.00) + Scrap (₹480.00) + Prod. Loss (₹22,796.61)",23,Low,248
CNC_Milling_15,2026-06-02,Morning,86.26,32,10,15200.0,840.0,8005.92,24045.92,Downtime Cost,"Downtime (₹15,200.00) + Scrap (₹840.00) + Prod. Loss (₹8,005.92)",22,Low,249
Assembly_Line_7,2026-06-24,Afternoon,85.94,45,22,11600.0,1080.0,11250.0,23930.0,Downtime Cost,"Downtime (₹11,600.00) + Scrap (₹1,080.00) + Prod. Loss (₹11,250.00)",21,Low,250
Press_Line_9,2026-07-15,Night,79.71,82,75,3200.0,120.0,20564.1,23884.1,Production Loss Cost,"Downtime (₹3,200.00) + Scrap (₹120.00) + Prod. Loss (₹20,564.10)",17,Low,251
